# Version 1.00
#
freq[Hz]	db:Trc1_S11	ang:Trc1_S11	db:Trc2_S12	ang:Trc2_S12	db:Trc3_S21	ang:Trc3_S21	db:Trc4_S22	ang:Trc4_S22	
3.643880000000000E+009	-9.533355232312024E+000	-1.091571743315630E+002	-4.038025515615456E+000	-1.301182932615407E+002	-4.038578474838153E+000	-1.303163892894245E+002	-5.837564654702371E+000	1.042310637840295E+002	
3.644100000000000E+009	-9.561950957027493E+000	-1.102072058341878E+002	-4.058771701760892E+000	-1.312782528722767E+002	-4.059826574388454E+000	-1.314729275842139E+002	-5.745960477891615E+000	1.022872107272754E+002	
3.644320000000000E+009	-9.591334262829202E+000	-1.112573179965122E+002	-4.079643859382073E+000	-1.324356529525421E+002	-4.081159693649210E+000	-1.326245216304680E+002	-5.656305971276784E+000	1.003602010278036E+002	
3.644540000000000E+009	-9.621539805964144E+000	-1.123064645723665E+002	-4.100631822275540E+000	-1.335889927238615E+002	-4.102697299573674E+000	-1.337711354827396E+002	-5.569013143715769E+000	9.844875811739320E+001	
3.644760000000000E+009	-9.652207324994269E+000	-1.133551471457321E+002	-4.121884362396140E+000	-1.347337001365175E+002	-4.124388479591119E+000	-1.349129776750544E+002	-5.483876620074351E+000	9.655343804484448E+001	
3.644980000000000E+009	-9.683553941591752E+000	-1.144024737773095E+002	-4.143144629278770E+000	-1.358750350628041E+002	-4.146099869996031E+000	-1.360501571626425E+002	-5.400761250790350E+000	9.467313026016511E+001	
3.645200000000000E+009	-9.715498286317091E+000	-1.154491254083471E+002	-4.164504414337936E+000	-1.370099715279242E+002	-4.167971953945370E+000	-1.371812871868621E+002	-5.320128950848378E+000	9.280899443819841E+001	
3.645420000000000E+009	-9.747954564739114E+000	-1.164949994099812E+002	-4.186080174774573E+000	-1.381420712181568E+002	-4.189804981875100E+000	-1.383087992468285E+002	-5.241095720023196E+000	9.095570436677906E+001	
3.645640000000000E+009	-9.781273909654908E+000	-1.175407603731059E+002	-4.207645804284223E+000	-1.392705633458040E+002	-4.211672463023684E+000	-1.394310843820176E+002	-5.164239334033818E+000	8.911769825497866E+001	
3.645860000000000E+009	-9.815122504341241E+000	-1.185862220664751E+002	-4.229322087384820E+000	-1.403907348086705E+002	-4.233565704949538E+000	-1.405471693337976E+002	-5.089610991644534E+000	8.729361862287135E+001	
3.646080000000000E+009	-9.849261634562463E+000	-1.196289648111961E+002	-4.250928454800515E+000	-1.415081652846565E+002	-4.255419189322338E+000	-1.416591755586266E+002	-5.016901402049260E+000	8.548280711282740E+001	
